,utt,관광지 추천,날씨 묻기,맛집 추천,숙소 추천,인사,카페 추천,활동 추천
1382,부산 저기 웨이팅 없는 곳,0,0,1,0,0,0,0
2925,부산 조용한 곳 음 부탁드려요,0,0,1,0,0,0,0
3451,부산 어 디저트 많은 곳 알려줄 수 있나요?,0,0,0,0,0,1,0
1928,부산 웨이팅 없는 곳 있잖아 알려줘,0,0,1,0,0,0,0
3092,어 부산은 분위기 있는 곳 좋아?,0,0,1,0,0,0,0
2911,흠 부산 부모님과 가기 좋은 곳 부탁드려요,0,0,1,0,0,0,0
1483,부산 있잖아 주차하기 편한 곳 부탁드려요,0,0,1,0,0,0,0
1919,부산 감성적인 곳 알려줄 수 혹시 있나요?,0,0,1,0,0,0,0
325,부산 맛집 음 추천해주세요,0,0,1,0,0,0,0
940,부산 데이트하기 좋은 곳 아 추천해줘,0,0,1,0,0,0,0
2698,부산 저기 예쁜 곳 알려줄 수 있나요?,0,0,1,0,0,0,0
2778,부산 맛있는 곳 음 부탁해,0,0,1,0,0,0,0
3190,부산 친구랑 할만한 것 저기 알려주세요,0,0,0,0,0,0,1
3315,부산 놀만한 것 있잖아 부탁할게,0,0,0,0,0,0,1
1094,부산은 흠 친구랑 놀기 좋은 곳 좋아?,1,0,0,0,0,0,0
2353,어 부산 주위가 조용한 숙소 부탁할게,0,0,0,1,0,0,0
2722,부산 가까운 곳 알려줄 수 어 있나요?,0,0,1,0,0,0,0
1292,부산 밖에 근데 알려주세요,0,1,0,0,0,0,0
1565,있잖아 부산 부모님과 가기 좋은 곳 추천해줘,0,0,1,0,0,0,0
852,부산 추위 어 알려줘,0,1,0,0,0,0,0
2217,부산 흠 유명한 숙소 추천해주세요,0,0,0,1,0,0,0
1102,부산은 분위기 있는 곳 저기 좋아?,0,0,1,0,0,0,0
1946,어 부산 친구랑 놀기 좋은 곳 부탁해,1,0,0,0,0,0,0
1617,흠 부산 가까운 곳 추천해 주실 수 있나요?,0,0,1,0,0,0,0
778,부산 디저트 맛있는 곳 알려주세요,0,0,1,0,0,0,0
1365,부산 온도 아 추천해주세요,0,1,0,0,0,0,0
1804,부산 주차하기 편한 곳 아 부탁할게,0,0,1,0,0,0,0
1129,부산 놀만한 것 근데 추천해줘,0,0,0,0,0,0,1
3424,어 부산 메뉴가 다양한 카페 알려주세요,0,0,0,0,0,1,0
3222,부산 신기한 체험 알려줄 수 있잖아 있나요?,0,0,0,0,0,0,1
3138,부산은 있잖아 주차하기 편한 곳 좋아?,0,0,1,0,0,0,0
2620,부산 근데 가까운 곳 추천해주세요,0,0,1,0,0,0,0
1569,부산 음 친구랑 놀기 좋은 곳 추천해줘,1,0,0,0,0,0,0
3123,아 부산은 감성적인 곳 좋아?,0,0,1,0,0,0,0
3722,혹시 부산 커피 전문점 부탁할게,0,0,0,0,0,1,0
3707,부산 디저트 맛있는 곳 아 부탁드려요,0,0,1,0,0,0,0
1534,흠 부산 데이트하기 좋은 곳 부탁할게,0,0,1,0,0,0,0
140,근데 부산 날씨 부탁할게,0,1,0,0,0,0,0
2296,근데 부산 유명한 숙소 알려줘,0,0,0,1,0,0,0
1589,있잖아 부산 친구랑 놀기 좋은 곳 추천해주세요,1,0,0,0,0,0,0
3726,혹시 부산 전망 좋은 카페 부탁할게,0,0,0,0,0,1,0
448,부산 친구랑 놀기 좋은 곳 어디야?,1,0,0,0,0,0,0
1185,혹시 부산 온도,0,1,0,0,0,0,0
389,부산 음 활동 추천해 주실 수 있나요?,0,0,0,0,0,0,1
1231,부산 근데 추위 알려줘,0,1,0,0,0,0,0
3680,부산 흠 메뉴가 다양한 카페 알려줘,0,0,0,0,0,1,0
820,부산 음료 맛있는 카페 추천해주세요,0,0,0,0,0,1,0
2736,흠 부산 친절한 곳 알려줘,0,0,1,0,0,0,0
697,부산 맛있는 곳 추천해 주실 수 있나요?,0,0,1,0,0,0,0
2755,어 부산 예쁜 곳 부탁드려요,0,0,1,0,0,0,0
1988,부산 어 웨이팅 없는 곳 추천해줘,0,0,1,0,0,0,0
2595,부산 맛있는 곳 음 추천해줘,0,0,1,0,0,0,0
484,부산 맛있는 곳 어디야?,0,0,1,0,0,0,0
1136,혹시 부산 커피 전문점 추천해줘,0,0,0,0,0,1,0
1817,아 부산 조용한 곳 추천해줘,0,0,1,0,0,0,0
2016,부산 아 친구랑 놀기 좋은 곳 추천해주세요,1,0,0,0,0,0,0
3311,부산 음 유명한 거 부탁할게,0,0,0,0,0,0,1
2993,부산은 혹시 감성적인 곳 좋아?,0,0,1,0,0,0,0
3095,어 부산은 가까운 곳 좋아?,0,0,1,0,0,0,0
1152,부산 커피 전문점 아 추천해줘,0,0,0,0,0,1,0
3062,부산은 분위기 있는 곳 근데 좋아?,0,0,1,0,0,0,0
3603,부산 아 가까운 카페 추천해 주실 수 있나요?,0,0,0,0,0,1,0
2646,부산 저기 친절한 곳 추천해 주실 수 있나요?,0,0,1,0,0,0,0
24,부산 관광지 부탁해,1,0,0,0,0,0,0
1118,저기 부산 친구랑 할만한 것 추천해줘,0,0,0,0,0,0,1
101,저기 부산 날씨 알려주세요,0,1,0,0,0,0,0
628,부산 분위기 있는 숙소,0,0,0,1,0,0,0
1471,아 부산 웨이팅 없는 곳 부탁드려요,0,0,1,0,0,0,0
261,부산 혹시 맛집 부탁할게,0,0,1,0,0,0,0
1862,아 부산 웨이팅 없는 곳,0,0,1,0,0,0,0
1388,저기 부산 분위기 있는 곳 알려주세요,0,0,1,0,0,0,0
992,있잖아 부산 맛있는 곳 알려줘,0,0,1,0,0,0,0
3037,부산은 예쁜 곳 음 좋아?,0,0,1,0,0,0,0
3417,부산 음 가까운 카페,0,0,0,0,0,1,0
2971,부산 음 가까운 곳 추천해 주실 수 있나요?,0,0,1,0,0,0,0
2010,아 부산 주차하기 편한 곳 추천해주세요,0,0,1,0,0,0,0
1561,있잖아 부산 웨이팅 없는 곳 추천해줘,0,0,1,0,0,0,0
1695,부산 혹시 웨이팅 없는 곳 알려줄 수 있나요?,0,0,1,0,0,0,0
8,안녕,0,0,0,0,1,0,0
3010,부산은 부모님과 가기 좋은 곳 어 좋아?,0,0,1,0,0,0,0
1066,부산 혹시 주차하기 편한 곳 어디야?,0,0,1,0,0,0,0
1902,근데 부산 예쁜 곳 알려줄 수 있나요?,0,0,1,0,0,0,0
363,부산 혹시 활동 알려주세요,0,0,0,0,0,0,1
3629,아 부산 분위기 있는 카페 알려주세요,0,0,0,0,0,1,0
1713,근데 부산 예쁜 곳 알려줘,0,0,1,0,0,0,0
1013,부산 어 조용한 곳 알려줘,0,0,1,0,0,0,0
400,부산 어 액티비티 알려줄 수 있나요?,0,0,0,0,0,0,1
3771,흠 부산 가까운 카페 추천해 주실 수 있나요?,0,0,0,0,0,1,0
3760,부산 혹시 메뉴가 다양한 카페 추천해주세요,0,0,0,0,0,1,0
1539,부산 어 친구랑 놀기 좋은 곳 부탁할게,1,0,0,0,0,0,0
2229,아 부산 깨끗한 숙소 추천해 주실 수 있나요?,0,0,0,1,0,0,0
498,부산 신기한 체험 추천해줘,0,0,0,0,0,0,1
2248,부산 흠 깨끗한 숙소,0,0,0,1,0,0,0
2947,부산 혹시 웨이팅 없는 곳 추천해줘,0,0,1,0,0,0,0
1233,부산 온도 있잖아 알려줘,0,1,0,0,0,0,0
38,부산 맛집,0,0,1,0,0,0,0
2651,부산 가까운 곳 추천해 흠 주실 수 있나요?,0,0,1,0,0,0,0
3521,아 부산 가까운 카페 부탁해,0,0,0,0,0,1,0
864,부산 있잖아 감성적인 곳 알려줘,0,0,1,0,0,0,0
1606,부산 분위기 있는 곳 저기 추천해주세요,0,0,1,0,0,0,0
3486,부산 전망 좋은 카페 저기 알려줘,0,0,0,0,0,1,0
345,부산은 어디가 어 좋아?,1,0,0,0,0,0,0
3403,혹시 부산 디저트 맛있는 곳,0,0,1,0,0,0,0
3386,부산 체험할 것 추천해 음 주실 수 있나요?,0,0,0,0,0,0,1
2655,부산 맛있는 곳 추천해 주실 수 혹시 있나요?,0,0,1,0,0,0,0
385,혹시 부산 활동 추천해주세요,0,0,0,0,0,0,1
3604,부산 커피 전문점 흠 추천해 주실 수 있나요?,0,0,0,0,0,1,0
2708,부산 친절한 곳 아 알려줄 수 있나요?,0,0,1,0,0,0,0
787,부산 디저트 많은 곳 알려줄 수 있나요?,0,0,0,0,0,1,0
207,아 부산 놀만한곳,1,0,0,0,0,0,0
2512,아 부산 친절한 곳 알려줘,0,0,1,0,0,0,0
1053,근데 부산 웨이팅 없는 곳 어디야?,0,0,1,0,0,0,0
3509,부산 음료 맛있는 카페 근데 부탁드려요,0,0,0,0,0,1,0
520,부산 밖에,0,1,0,0,0,0,0
1069,부산 혹시 부모님과 가기 좋은 곳 어디야?,0,0,1,0,0,0,0
3585,있잖아 부산 가까운 카페 추천해주세요,0,0,0,0,0,1,0
48,부산 활동 알려줄 수 있나요?,0,0,0,0,0,0,1
2513,아 부산 부모님과 가기 좋은 곳 알려줘,0,0,1,0,0,0,0
669,부산 주차공간이 넓은 숙소 추천해줘,0,0,0,1,0,0,0
851,부산 더위 어 알려줘,0,1,0,0,0,0,0
769,부산 커피 전문점,0,0,0,0,0,1,0
1654,부산 근데 조용한 곳,0,0,1,0,0,0,0
698,부산 친절한 곳 추천해 주실 수 있나요?,0,0,1,0,0,0,0
2717,부산 친절한 곳 알려줄 어 수 있나요?,0,0,1,0,0,0,0
1414,부산 주차하기 편한 곳 있잖아 알려주세요,0,0,1,0,0,0,0
293,근데 부산 맛집 부탁할게,0,0,1,0,0,0,0
3399,부산 일일 체험 추천해 주실 수 음 있나요?,0,0,0,0,0,0,1
894,부산 흠 감성적인 곳 어디야?,0,0,1,0,0,0,0
3067,부산은 예쁜 곳 근데 좋아?,0,0,1,0,0,0,0
1325,부산 온도 아 알려줘,0,1,0,0,0,0,0
3233,근데 부산 가족과 할만한 것 알려줘,0,0,0,0,0,0,1
983,부산 분위기 있는 숙소 어 추천 좀,0,0,0,1,0,0,0
3440,부산 메뉴가 다양한 카페 저기 알려주세요,0,0,0,0,0,1,0
1112,저기 부산 체험할 것 추천해줘,0,0,0,0,0,0,1
631,부산 친절한 숙소 알려주세요,0,0,0,1,0,0,0
1967,부산 근데 가까운 곳 부탁할게,0,0,1,0,0,0,0
2768,저기 부산 가까운 곳 부탁해,0,0,1,0,0,0,0
212,근데 부산 놀만한곳 알려줄 수 있나요?,1,0,0,0,0,0,0
3148,부산은 주차하기 편한 곳 흠 좋아?,0,0,1,0,0,0,0
1609,부산 가까운 곳 저기 추천해주세요,0,0,1,0,0,0,0
3608,있잖아 부산 커피 전문점,0,0,0,0,0,1,0
2586,혹시 부산 조용한 곳 부탁할게,0,0,1,0,0,0,0
3412,부산 음 디저트 많은 곳,0,0,0,0,0,1,0
1287,부산 아 추위,0,1,0,0,0,0,0
2128,있잖아 부산 주차공간이 넓은 숙소 부탁드려요,0,0,0,1,0,0,0
2496,부산 분위기 있는 곳 알려줄 수 아 있나요?,0,0,1,0,0,0,0
3491,아 부산 디저트 맛있는 곳 부탁드려요,0,0,1,0,0,0,0
2017,부산 아 가까운 곳 추천해주세요,0,0,1,0,0,0,0
2786,부산 아 웨이팅 없는 곳 부탁할게,0,0,1,0,0,0,0
198,부산 근데 관광지 추천해줘,1,0,0,0,0,0,0
3078,근데 부산은 주차하기 편한 곳 좋아?,0,0,1,0,0,0,0
2917,부산 감성적인 곳 음 부탁드려요,0,0,1,0,0,0,0
2681,부산 데이트하기 좋은 곳 아 알려주세요,0,0,1,0,0,0,0
2290,부산 친절한 숙소 알려줄 수 흠 있나요?,0,0,0,1,0,0,0
2578,혹시 부산 감성적인 곳 부탁할게,0,0,1,0,0,0,0
2414,근데 부산 감성적인 곳,0,0,1,0,0,0,0
3658,부산 디저트 많은 곳 흠 알려줄 수 있나요?,0,0,0,0,0,1,0
1442,부산 감성적인 곳 알려줄 수 근데 있나요?,0,0,1,0,0,0,0
3578,있잖아 부산 커피 전문점 추천해주세요,0,0,0,0,0,1,0
2375,음 부산 주차공간이 넓은 숙소 추천해줘,0,0,0,1,0,0,0
223,어 부산 놀만한곳 부탁해,1,0,0,0,0,0,0
3513,부산 가까운 카페 근데 부탁드려요,0,0,0,0,0,1,0
523,부산 추위,0,1,0,0,0,0,0
229,아 부산 놀만한곳 추천해줘,1,0,0,0,0,0,0
2317,부산 음 유명한 숙소 부탁드려요,0,0,0,1,0,0,0
2697,부산 저기 웨이팅 없는 곳 알려줄 수 있나요?,0,0,1,0,0,0,0
1896,부산 부모님과 가기 좋은 곳 근데 알려주세요,0,0,1,0,0,0,0
1934,부산 음 분위기 있는 곳 부탁드려요,0,0,1,0,0,0,0
3613,있잖아 부산 분위기 있는 카페,0,0,0,0,0,1,0
1651,부산 근데 주차하기 편한 곳,0,0,1,0,0,0,0
3456,부산 커피 전문점 음 알려줄 수 있나요?,0,0,0,0,0,1,0
3449,부산 어 커피 전문점 알려줄 수 있나요?,0,0,0,0,0,1,0
2022,부산 아 부모님과 가기 좋은 곳 추천해주세요,0,0,1,0,0,0,0
1093,부산은 흠 감성적인 곳 좋아?,0,0,1,0,0,0,0
1213,부산 온도 혹시 알려줄 수 있나요?,0,1,0,0,0,0,0
3338,부산 체험할 것 혹시 추천해줘,0,0,0,0,0,0,1
1680,부산 예쁜 곳 어 알려주세요,0,0,1,0,0,0,0
2331,근데 부산 유명한 숙소 부탁해,0,0,0,1,0,0,0
583,부산 주차하기 편한 곳 부탁드려요,0,0,1,0,0,0,0
3555,부산 디저트 맛있는 곳 음 부탁할게,0,0,1,0,0,0,0
1375,흠 부산 데이트하기 좋은 곳,0,0,1,0,0,0,0
1123,부산 저기 일일 체험 추천해줘,0,0,0,0,0,0,1
1858,아 부산 분위기 있는 곳,0,0,1,0,0,0,0
828,부산 가까운 카페 추천해 주실 수 있나요?,0,0,0,0,0,1,0
3758,부산 혹시 전망 좋은 카페 추천해주세요,0,0,0,0,0,1,0
2119,부산 유명한 숙소 있잖아 알려줘,0,0,0,1,0,0,0
2606,흠 부산 맛있는 곳 추천해주세요,0,0,1,0,0,0,0
3753,근데 부산 가까운 카페 추천해주세요,0,0,0,0,0,1,0
2637,부산 부모님과 가기 좋은 곳 흠 추천해주세요,0,0,1,0,0,0,0
821,부산 전망 좋은 카페 추천해주세요,0,0,0,0,0,1,0
2223,부산 친절한 숙소 있잖아 추천해주세요,0,0,0,1,0,0,0
1249,음 부산 온도 부탁해,0,1,0,0,0,0,0
1742,부산 웨이팅 없는 곳 어 부탁드려요,0,0,1,0,0,0,0
1204,혹시 부산 밖에 알려줄 수 있나요?,0,1,0,0,0,0,0
823,부산 메뉴가 다양한 카페 추천해주세요,0,0,0,0,0,1,0
2362,부산 근데 분위기 있는 숙소 부탁할게,0,0,0,1,0,0,0
1664,흠 부산 조용한 곳 알려주세요,0,0,1,0,0,0,0
2177,부산 있잖아 주차공간이 넓은 숙소 부탁할게,0,0,0,1,0,0,0
2466,부산 조용한 곳 혹시 알려주세요,0,0,1,0,0,0,0
2725,부산 주차하기 편한 곳 알려줄 수 어 있나요?,0,0,1,0,0,0,0
1645,부산 근데 분위기 있는 곳,0,0,1,0,0,0,0
2440,음 부산 주차하기 편한 곳 알려주세요,0,0,1,0,0,0,0
750,부산 일일 체험 부탁할게,0,0,0,0,0,0,1
1161,근데 부산 디저트 맛있는 곳 알려줘,0,0,1,0,0,0,0
3205,부산 있잖아 유명한 거 알려줄 수 있나요?,0,0,0,0,0,0,1
2996,부산은 혹시 웨이팅 없는 곳 좋아?,0,0,1,0,0,0,0
158,부산 있잖아 관광지 부탁드려요,1,0,0,0,0,0,0
1146,부산 있잖아 디저트 많은 곳 추천해줘,0,0,0,0,0,1,0
294,부산 아 맛집 부탁할게,0,0,1,0,0,0,0
977,부산 혹시 뷰가 좋은 숙소 추천 좀,0,0,0,1,0,0,0
259,부산 맛집 근데 부탁해,0,0,1,0,0,0,0
1761,부산 저기 가까운 곳 부탁해,0,0,1,0,0,0,0
3341,부산 일일 체험 혹시 추천해줘,0,0,0,0,0,0,1
3540,있잖아 부산 디저트 많은 곳 부탁할게,0,0,0,0,0,1,0
1369,흠 부산 감성적인 곳,0,0,1,0,0,0,0
2410,부산 친절한 숙소 추천해 주실 수 아 있나요?,0,0,0,1,0,0,0
904,부산 감성적인 곳 혹시 어디야?,0,0,1,0,0,0,0
513,부산 디저트 맛있는 곳 알려줘,0,0,1,0,0,0,0
67,근데 부산 날씨 알려줘,0,1,0,0,0,0,0
2482,부산 근데 친절한 곳 알려줄 수 있나요?,0,0,1,0,0,0,0
1726,음 부산 부모님과 가기 좋은 곳 부탁드려요,0,0,1,0,0,0,0
1790,부산 혹시 친구랑 놀기 좋은 곳 부탁할게,1,0,0,0,0,0,0
2862,부산 근데 부모님과 가기 좋은 곳 알려주세요,0,0,1,0,0,0,0
2333,근데 부산 주차공간이 넓은 숙소 부탁해,0,0,0,1,0,0,0
3173,혹시 부산 유명한 거 알려주세요,0,0,0,0,0,0,1
3077,근데 부산은 예쁜 곳 좋아?,0,0,1,0,0,0,0
2226,부산 주차공간이 넓은 숙소 있잖아 추천해주세요,0,0,0,1,0,0,0
1397,저기 부산 조용한 곳 알려주세요,0,0,1,0,0,0,0
1244,부산 밖에 아 부탁드려요,0,1,0,0,0,0,0
2379,부산 어 친절한 숙소 추천해줘,0,0,0,1,0,0,0
149,부산 관광지 있잖아 알려주세요,1,0,0,0,0,0,0
1172,부산 아 전망 좋은 카페 알려줘,0,0,0,0,0,1,0
3319,부산 유명한 거 있잖아 부탁할게,0,0,0,0,0,0,1
3128,아 부산은 주차하기 편한 곳 좋아?,0,0,1,0,0,0,0
887,어 부산 웨이팅 없는 곳 어디야?,0,0,1,0,0,0,0
920,어 부산 데이트하기 좋은 곳 추천해줘,0,0,1,0,0,0,0
1818,부산 근데 분위기 있는 곳 추천해줘,0,0,1,0,0,0,0
1487,부산 분위기 있는 곳 흠 부탁드려요,0,0,1,0,0,0,0
2129,있잖아 부산 분위기 있는 숙소 부탁드려요,0,0,0,1,0,0,0
1872,부산 흠 웨이팅 없는 곳,0,0,1,0,0,0,0
2792,부산 아 조용한 곳 부탁할게,0,0,1,0,0,0,0
3221,부산 놀만한 것 알려줄 수 있잖아 있나요?,0,0,0,0,0,0,1
672,부산 깨끗한 숙소 추천해주세요,0,0,0,1,0,0,0
1908,부산 흠 예쁜 곳 알려줄 수 있나요?,0,0,1,0,0,0,0
1646,부산 근데 감성적인 곳,0,0,1,0,0,0,0
2035,부산 저기 가까운 곳 추천해 주실 수 있나요?,0,0,1,0,0,0,0
1681,부산 주차하기 편한 곳 어 알려주세요,0,0,1,0,0,0,0
264,부산 음 맛집 추천해줘,0,0,1,0,0,0,0
1323,부산 어 추위 알려줘,0,1,0,0,0,0,0
596,부산 조용한 곳 부탁해,0,0,1,0,0,0,0
3032,부산은 분위기 있는 곳 음 좋아?,0,0,1,0,0,0,0
2974,부산 음 조용한 곳 추천해 주실 수 있나요?,0,0,1,0,0,0,0
3277,흠 부산 일일 체험 부탁해,0,0,0,0,0,0,1
2453,부산 어 친절한 곳 알려주세요,0,0,1,0,0,0,0
1691,어 부산 조용한 곳 알려줄 수 있나요?,0,0,1,0,0,0,0
209,근데 부산 놀만한곳 알려주세요,1,0,0,0,0,0,0
2384,부산 어 뷰가 좋은 숙소 추천해줘,0,0,0,1,0,0,0
2344,부산 친절한 숙소 어 부탁해,0,0,0,1,0,0,0
1500,음 부산 가까운 곳 부탁해,0,0,1,0,0,0,0
1084,저기 부산은 친구랑 놀기 좋은 곳 좋아?,1,0,0,0,0,0,0
2922,부산 데이트하기 좋은 곳 음 부탁드려요,0,0,1,0,0,0,0
1109,부산은 데이트하기 좋은 곳 저기 좋아?,0,0,1,0,0,0,0
634,부산 주차공간이 넓은 숙소 알려주세요,0,0,0,1,0,0,0
2174,부산 있잖아 친절한 숙소 부탁할게,0,0,0,1,0,0,0
809,부산 커피 전문점 부탁할게,0,0,0,0,0,1,0
3207,부산 놀만한 것 음 알려줄 수 있나요?,0,0,0,0,0,0,1
2388,저기 부산 주위가 조용한 숙소 추천해주세요,0,0,0,1,0,0,0
51,부산 활동 부탁해,0,0,0,0,0,0,1
3376,부산 음 신기한 체험 추천해 주실 수 있나요?,0,0,0,0,0,0,1
2739,부산 맛있는 곳 혹시 알려줘,0,0,1,0,0,0,0
1037,부산 저기 친절한 곳 추천해줘,0,0,1,0,0,0,0
3313,부산 음 가족과 할만한 것 부탁할게,0,0,0,0,0,0,1
369,부산 활동 알려줄 수 있잖아 있나요?,0,0,0,0,0,0,1
3349,혹시 부산 일일 체험 추천해주세요,0,0,0,0,0,0,1
1482,부산 있잖아 예쁜 곳 부탁드려요,0,0,1,0,0,0,0
1362,아 부산 더위 추천해주세요,0,1,0,0,0,0,0
1514,부산 있잖아 데이트하기 좋은 곳 부탁해,0,0,1,0,0,0,0
3310,부산 음 재미있는 거 부탁할게,0,0,0,0,0,0,1
3079,근데 부산은 데이트하기 좋은 곳 좋아?,0,0,1,0,0,0,0
3214,부산 체험할 것 알려줄 있잖아 수 있나요?,0,0,0,0,0,0,1
1599,부산 흠 가까운 곳 추천해주세요,0,0,1,0,0,0,0
575,부산 데이트하기 좋은 곳 알려줄 수 있나요?,0,0,1,0,0,0,0
2201,부산 깨끗한 숙소 혹시 추천해줘,0,0,0,1,0,0,0
2868,음 부산 감성적인 곳 알려줄 수 있나요?,0,0,1,0,0,0,0
2793,부산 어 맛있는 곳 추천해줘,0,0,1,0,0,0,0
160,음 부산 관광지 부탁해,1,0,0,0,0,0,0
1245,부산 온도 아 부탁드려요,0,1,0,0,0,0,0
1354,부산 혹시 더위 부탁할게,0,1,0,0,0,0,0
1289,아 부산 온도 알려주세요,0,1,0,0,0,0,0
139,부산 날씨 혹시 부탁해,0,1,0,0,0,0,0
1157,부산 분위기 있는 카페 아 추천해줘,0,0,0,0,0,1,0
3712,부산 메뉴가 다양한 카페 아 부탁드려요,0,0,0,0,0,1,0
1115,저기 부산 일일 체험 추천해줘,0,0,0,0,0,0,1
853,어 부산 분위기 있는 곳 알려줘,0,0,1,0,0,0,0
3350,혹시 부산 재미있는 거 추천해주세요,0,0,0,0,0,0,1
3501,부산 있잖아 음료 맛있는 카페 부탁드려요,0,0,0,0,0,1,0
3129,아 부산은 데이트하기 좋은 곳 좋아?,0,0,1,0,0,0,0
53,부산 활동 추천해주세요,0,0,0,0,0,0,1
3266,부산 체험할 것 혹시 부탁드려요,0,0,0,0,0,0,1
3042,음 부산은 분위기 있는 곳 좋아?,0,0,1,0,0,0,0
3080,근데 부산은 부모님과 가기 좋은 곳 좋아?,0,0,1,0,0,0,0
619,부산 가까운 곳 추천해 주실 수 있나요?,0,0,1,0,0,0,0
995,있잖아 부산 가까운 곳 알려줘,0,0,1,0,0,0,0
2444,음 부산 조용한 곳 알려주세요,0,0,1,0,0,0,0
1601,부산 흠 예쁜 곳 추천해주세요,0,0,1,0,0,0,0
1212,부산 밖에 혹시 알려줄 수 있나요?,0,1,0,0,0,0,0
2728,흠 부산 맛있는 곳 알려줘,0,0,1,0,0,0,0
167,부산 음 관광지 추천해줘,1,0,0,0,0,0,0
2001,부산 데이트하기 좋은 곳 흠 추천해줘,0,0,1,0,0,0,0
2271,부산 유명한 숙소 아 알려주세요,0,0,0,1,0,0,0
2352,어 부산 유명한 숙소 부탁할게,0,0,0,1,0,0,0
3542,있잖아 부산 전망 좋은 카페 부탁할게,0,0,0,0,0,1,0
3621,부산 어 분위기 있는 카페,0,0,0,0,0,1,0
2579,혹시 부산 가까운 곳 부탁할게,0,0,1,0,0,0,0
3715,부산 어 디저트 맛있는 곳 부탁해,0,0,1,0,0,0,0
3132,부산은 있잖아 분위기 있는 곳 좋아?,0,0,1,0,0,0,0
3211,부산 유명한 거 음 알려줄 수 있나요?,0,0,0,0,0,0,1
2701,부산 맛있는 곳 아 알려줄 수 있나요?,0,0,1,0,0,0,0
2702,부산 분위기 있는 곳 아 알려줄 수 있나요?,0,0,1,0,0,0,0
529,부산 온도 알려줄 수 있나요?,0,1,0,0,0,0,0
59,부산 액티비티 부탁해,0,0,0,0,0,0,1
948,있잖아 부산 분위기 있는 숙소 알려줘,0,0,0,1,0,0,0
2306,부산 흠 분위기 있는 숙소 알려줘,0,0,0,1,0,0,0
2301,부산 흠 깨끗한 숙소 알려줘,0,0,0,1,0,0,0
281,부산 저기 맛집 알려줄 수 있나요?,0,0,1,0,0,0,0
1183,부산 가까운 카페 있잖아 알려줘,0,0,0,0,0,1,0
1629,부산 예쁜 곳 추천해 어 주실 수 있나요?,0,0,1,0,0,0,0
3008,부산은 주차하기 편한 곳 어 좋아?,0,0,1,0,0,0,0
2773,저기 부산 친절한 곳 부탁해,0,0,1,0,0,0,0
2227,부산 분위기 있는 숙소 있잖아 추천해주세요,0,0,0,1,0,0,0
2734,흠 부산 주차하기 편한 곳 알려줘,0,0,1,0,0,0,0
3546,부산 저기 커피 전문점 부탁할게,0,0,0,0,0,1,0
1326,부산 더위 아 알려줘,0,1,0,0,0,0,0
1276,부산 근데 밖에 추천해주세요,0,1,0,0,0,0,0
1283,부산 추위 있잖아 추천해주세요,0,1,0,0,0,0,0
2902,흠 부산 맛있는 곳 부탁드려요,0,0,1,0,0,0,0
805,부산 전망 좋은 카페 부탁해,0,0,0,0,0,1,0
3367,부산 유명한 거 저기 추천해주세요,0,0,0,0,0,0,1
1529,흠 부산 친구랑 놀기 좋은 곳 부탁할게,1,0,0,0,0,0,0
2359,부산 근데 유명한 숙소 부탁할게,0,0,0,1,0,0,0
